Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Mouse	Cell adhesion molecules (CAMs)	5/170	0.0094641865520243	0.1411024176847267	0	0	4.085512660855127	19.03947132330488	H2-T24;H2-T22;H2-T10;H2-M3;H2-OB
KEGG_2019_Mouse	Human T-cell leukemia virus 1 infection	6/245	0.0108600850917909	0.1484211629211423	0	0	3.39518107055259	15.355253454272416	H2-T24;H2-T22;H2-T10;H2-M3;SLC2A1;H2-OB
KEGG_2019_Mouse	Transcriptional misregulation in cancer	5/183	0.0127173590829061	0.1525817464864932	0	0	3.7846313683238417	16.519111165889036	CEBPB;SPINT1;SIX4;SIX1;ETV1
KEGG_2019_Mouse	Human cytomegalovirus infection	6/255	0.0130252710415299	0.1525817464864932	0	0	3.25716659742418	14.13891684116039	PRKCG;H2-T24;H2-T22;H2-T10;IL10RA;H2-M3
KEGG_2019_Mouse	Herpes simplex virus 1 infection	8/433	0.0172129112262619	0.1764584237983371	0	0	2.556840806252571	10.386131594842944	C3;H2-T24;SOCS3;H2-T22;H2-T10;H2-M3;H2-OB;ZFP300
KEGG_2019_Mouse	Bile secretion	3/72	0.0172154559803255	0.1764584237983371	0	0	5.8108108108108105	23.603209579971303	SLC2A1;ATP1A3;SLC4A5
KEGG_2019_Mouse	Insulin secretion	3/86	0.0273832893130804	0.2403003040808767	0	0	4.827254965809183	17.367605712089812	PRKCG;SLC2A1;ATP1A3
KEGG_2019_Mouse	Fc gamma R-mediated phagocytosis	3/87	0.028208465593998	0.2403003040808767	0	0	4.769546332046332	17.018376366960183	VAV3;PRKCG;HCK
KEGG_2019_Mouse	Viral carcinogenesis	5/229	0.0300697616468311	0.2403003040808767	0	0	3.000397504892368	10.514098576509392	C3;H2-T24;H2-T22;H2-T10;H2-M3
KEGG_2019_Mouse	GABAergic synapse	3/90	0.0307627493049306	0.2403003040808767	0	0	4.604380242311277	16.029923089847625	PRKCG;SLC12A5;CACNA1B
KEGG_2019_Mouse	Aldosterone-regulated sodium reabsorption	2/38	0.0333381437910953	0.2403003040808767	0	0	7.387397464578672	25.12493088783763	PRKCG;ATP1A3
KEGG_2019_Mouse	Human immunodeficiency virus 1 infection	5/238	0.0346415573782251	0.2403003040808767	0	0	2.8831794932094774	9.695271249296995	PRKCG;H2-T24;H2-T22;H2-T10;H2-M3
KEGG_2019_Mouse	Staphylococcus aureus infection	3/95	0.0352810294485915	0.2403003040808767	0	0	4.35304054054054	14.558351743450771	C3;C1RA;H2-OB
KEGG_2019_Mouse	JAK-STAT signaling pathway	4/164	0.0359047502136258	0.2403003040808767	0	0	3.348469387755102	11.139974836997576	SOCS3;IL10RA;CSF2RB;IL13RA1
KEGG_2019_Mouse	Nicotine addiction	2/40	0.0366311439147678	0.2403003040808767	0	0	6.997880607559166	23.140986789809013	CACNA1B;SLC17A7
KEGG_2019_Mouse	Caffeine metabolism	1/6	0.0444587497780507	0.2649010498775984	0	0	26.458666666666662	82.37094884702728	XDH
KEGG_2019_Mouse	Tuberculosis	4/178	0.0461609912016874	0.2649010498775984	0	0	3.076862929079678	9.463261727584568	C3;CEBPB;IL10RA;H2-OB
KEGG_2019_Mouse	TNF signaling pathway	3/110	0.0507550804340718	0.2649010498775984	0	0	3.7399595857539785	11.14786044613895	SOCS3;CEBPB;BCL3
KEGG_2019_Mouse	Type II diabetes mellitus	2/48	0.0509562306081697	0.2649010498775984	0	0	5.778523489932886	17.201440758483525	SOCS3;CACNA1B
KEGG_2019_Mouse	Cellular senescence	4/185	0.0518406123953439	0.2649010498775984	0	0	2.9568158755214795	8.750937309299328	H2-T24;H2-T22;H2-T10;H2-M3
KEGG_2019_Mouse	Endocytosis	5/269	0.0535581768101431	0.2649010498775984	0	0	2.540602947281029	7.436311287881524	H2-T24;H2-T22;H2-T10;H2-M3;RAB11FIP4
KEGG_2019_Mouse	Calcium signaling pathway	4/189	0.0552502996472587	0.2649010498775984	0	0	2.892296378010664	8.375747617327251	PRKCG;ADORA2A;ADORA2B;CACNA1B
KEGG_2019_Mouse	Glutamatergic synapse	3/114	0.0553538883264247	0.2649010498775984	0	0	3.60445580715851	10.431325284204906	PRKCG;SLC17A7;SHANK1
KEGG_2019_Mouse	Thyroid hormone signaling pathway	3/115	0.0565337606446094	0.2649010498775984	0	0	3.5720921814671813	10.262325374425595	PRKCG;SLC2A1;ATP1A3
KEGG_2019_Mouse	Leukocyte transendothelial migration	3/115	0.0565337606446094	0.2649010498775984	0	0	3.5720921814671813	10.262325374425595	PRKCG;VAV3;RAPGEF3
KEGG_2019_Mouse	Endocrine and other factor-regulated calcium reabsorption	2/55	0.0648523430181792	0.295438451527261	0	0	5.0135494491579085	13.715277640744096	PRKCG;ATP1A3
KEGG_2019_Mouse	Cytokine-cytokine receptor interaction	5/292	0.0708205017889025	0.307084045734728	0	0	2.334256121426185	6.180192256106577	ACVRL1;IL33;IL10RA;CSF2RB;IL13RA1
KEGG_2019_Mouse	Pyrimidine metabolism	2/58	0.0711536203531686	0.307084045734728	0	0	4.74424736337488	12.538638119378598	ENTPD1;NT5E
KEGG_2019_Mouse	cAMP signaling pathway	4/211	0.0761008696007005	0.3200139131926894	0	0	2.582010582010582	6.650473261932572	VAV3;ADORA2A;ATP1A3;RAPGEF3
KEGG_2019_Mouse	Serotonergic synapse	3/132	0.0783646732949603	0.3212951605093372	0	0	3.0986800754242614	7.890423319350891	PRKCG;CACNA1B;RAPGEF3
KEGG_2019_Mouse	Purine metabolism	3/136	0.0839660841275492	0.335864336510197	0	0	3.0048770575086365	7.4441091071482	ENTPD1;NT5E;XDH
KEGG_2019_Mouse	Vascular smooth muscle contraction	3/140	0.0897343344391612	0.339744243104543	0	0	2.9165515880844346	7.031519512843072	PRKCG;ADORA2A;ADORA2B
KEGG_2019_Mouse	Leishmaniasis	2/67	0.0911508944914627	0.339744243104543	0	0	4.085493030459474	9.785732095770296	C3;H2-OB
KEGG_2019_Mouse	Long-term potentiation	2/67	0.0911508944914627	0.339744243104543	0	0	4.085493030459474	9.785732095770296	PRKCG;RAPGEF3
KEGG_2019_Mouse	Systemic lupus erythematosus	3/143	0.0941668937437821	0.3431860127551173	0	0	2.853619691119691	6.742209021765556	C3;C1RA;H2-OB
KEGG_2019_Mouse	Ras signaling pathway	4/233	0.1003540378429396	0.3434017163984118	0	0	2.3313430175563674	5.359876418808585	PRKCG;EFNA1;RASGRP2;PLA1A
KEGG_2019_Mouse	Adipocytokine signaling pathway	2/71	0.1005078194336815	0.3434017163984118	0	0	3.8478747203579418	8.840568162467562	SOCS3;SLC2A1
KEGG_2019_Mouse	p53 signaling pathway	2/71	0.1005078194336815	0.3434017163984118	0	0	3.8478747203579418	8.840568162467562	STEAP3;ADGRB1
KEGG_2019_Mouse	Retrograde endocannabinoid signaling	3/150	0.1048505240177497	0.3453277848116002	0	0	2.71676778819636	6.126907757739184	PRKCG;CACNA1B;SLC17A7
KEGG_2019_Mouse	Thyroid hormone synthesis	2/73	0.1052828612230488	0.3453277848116002	0	0	3.739105775593156	8.41711834033777	PRKCG;ATP1A3
KEGG_2019_Mouse	Gastric acid secretion	2/74	0.1076932279003899	0.3463076348169402	0	0	3.686987322893363	8.216335389500818	PRKCG;ATP1A3
KEGG_2019_Mouse	Pathways in cancer	7/535	0.1111697658313724	0.348292211588074	0	0	1.778816813973064	3.9075212459816178	PRKCG;JAG2;SLC2A1;LPAR2;CSF2RB;RASGRP2;IL13RA1
KEGG_2019_Mouse	Pertussis	2/76	0.1125578488668775	0.348292211588074	0	0	3.5869762379829493	7.834989071664146	C3;C1RA
KEGG_2019_Mouse	Synaptic vesicle cycle	2/77	0.1150113951182216	0.3492938666553399	0	0	3.5389709172259507	7.653817577020141	CACNA1B;SLC17A7
KEGG_2019_Mouse	Salivary secretion	2/78	0.1174786339305869	0.3502999266293864	0	0	3.49222889438361	7.478603989515789	PRKCG;ATP1A3
KEGG_2019_Mouse	RNA degradation	2/83	0.1300083627797496	0.3798418875231907	0	0	3.275830640483884	6.683207179063534	BTG2;PABPC1L
KEGG_2019_Mouse	Arginine biosynthesis	1/19	0.1341632782115486	0.3798418875231907	0	0	7.344814814814815	14.753512821379523	GPT2
KEGG_2019_Mouse	Influenza A	3/168	0.1343343260752748	0.3798418875231907	0	0	2.418181818181818	4.854315288614225	SOCS3;IL33;H2-OB
KEGG_2019_Mouse	Human papillomavirus infection	5/360	0.1372831626652375	0.3816006555440502	0	0	1.880571097819796	3.7342680926634473	H2-T24;H2-T22;TNXB;H2-T10;H2-M3
KEGG_2019_Mouse	Th1 and Th2 cell differentiation	2/87	0.1402447665633567	0.3833356952731749	0	0	3.121042242400316	6.130869422622724	JAG2;H2-OB
KEGG_2019_Mouse	Complement and coagulation cascades	2/88	0.1428307676942153	0.3840040311778903	0	0	3.0845949742469174	6.002914215555644	C3;C1RA
KEGG_2019_Mouse	IL-17 signaling pathway	2/91	0.150648489642286	0.3920965680460169	0	0	2.980167408189428	5.640878867640311	CEBPB;LCN2
KEGG_2019_Mouse	Morphine addiction	2/92	0.1532733236252682	0.3920965680460169	0	0	2.946905294556301	5.52701672046949	PRKCG;CACNA1B
KEGG_2019_Mouse	Proximal tubule bicarbonate reclamation	1/22	0.1536460946108657	0.3920965680460169	0	0	6.294603174603175	11.790442659397174	ATP1A3
KEGG_2019_Mouse	Axon guidance	3/180	0.155404127579214	0.3920965680460169	0	0	2.2528630325240493	4.194214313797349	SEMA5A;EFNA1;SRGAP3
KEGG_2019_Mouse	Hematopoietic cell lineage	2/94	0.1585496583801681	0.3939718783992058	0	0	2.88255033557047	5.30875672700282	H2-OB;CD9
KEGG_2019_Mouse	Histidine metabolism	1/24	0.1663920606653245	0.4016230857128601	0	0	5.746666666666667	10.306120640252772	ALDH1B1
KEGG_2019_Mouse	Prostate cancer	2/97	0.1665266452955761	0.4016230857128601	0	0	2.7910985517484987	5.003323125872725	SPINT1;INSRR
KEGG_2019_Mouse	Phosphatidylinositol signaling system	2/98	0.1692012137749252	0.4021594066534455	0	0	2.761884787472036	4.906948615760613	PRKCG;MTM1
KEGG_2019_Mouse	Asthma	1/25	0.1726933530375904	0.4045958556880691	0	0	5.506944444444445	9.671503902552772	H2-OB
KEGG_2019_Mouse	Aldosterone synthesis and secretion	2/102	0.17997032451744	0.4059311257013756	0	0	2.6508724832214767	4.546149036219432	PRKCG;ATP1A3
KEGG_2019_Mouse	MAPK signaling pathway	4/294	0.1827814024164336	0.4059311257013756	0	0	1.83523340370631	3.1189137664055453	PRKCG;EFNA1;CACNA1B;RASGRP2
KEGG_2019_Mouse	Ascorbate and aldarate metabolism	1/27	0.1851543345696807	0.4059311257013756	0	0	5.082820512820513	8.572510028509376	ALDH1B1
KEGG_2019_Mouse	HIF-1 signaling pathway	2/104	0.1853938140481664	0.4059311257013756	0	0	2.5986313988682723	4.379403312267936	PRKCG;SLC2A1
KEGG_2019_Mouse	Chemokine signaling pathway	3/197	0.186846953425944	0.4059311257013756	0	0	2.053670938980217	3.444962000837608	VAV3;HCK;RASGRP2
KEGG_2019_Mouse	Pancreatic secretion	2/105	0.1881144241055155	0.4059311257013756	0	0	2.5732716491822507	4.299177456664111	PRKCG;ATP1A3
KEGG_2019_Mouse	Focal adhesion	3/199	0.1906517552466213	0.4060634787070895	0	0	2.032508273579702	3.368489754561787	PRKCG;VAV3;TNXB
KEGG_2019_Mouse	Toxoplasmosis	2/108	0.1963088379558853	0.4127519157021178	0	0	2.500063315182981	4.070268471341194	IL10RA;H2-OB
KEGG_2019_Mouse	Insulin resistance	2/110	0.2017966002364354	0.4189195245414609	0	0	2.4535172756649266	3.926842177254237	SOCS3;SLC2A1
KEGG_2019_Mouse	Cholinergic synapse	2/113	0.2100609483393095	0.4306249440955844	0	0	2.386843219057984	3.724328861836086	PRKCG;CACNA1B
KEGG_2019_Mouse	beta-Alanine metabolism	1/32	0.2154970594920736	0.4363150340333342	0	0	4.261935483870968	6.541252738267248	ALDH1B1
KEGG_2019_Mouse	Natural killer cell mediated cytotoxicity	2/118	0.2239076538401386	0.4459745328145664	0	0	2.283383476047211	3.4171326285317107	PRKCG;VAV3
KEGG_2019_Mouse	Regulation of actin cytoskeleton	3/217	0.2257066233146891	0.4459745328145664	0	0	1.859844657741854	2.768414574933145	VAV3;INSRR;LPAR2
KEGG_2019_Mouse	Base excision repair	1/35	0.2331611326614819	0.4552193542438457	0	0	3.885294117647059	5.657087341160403	TDG-PS
KEGG_2019_Mouse	Nicotinate and nicotinamide metabolism	1/36	0.2389609072531135	0.4610539857589484	0	0	3.774095238095238	5.402448663008525	NT5E
KEGG_2019_Mouse	Alanine, aspartate and glutamate metabolism	1/37	0.2447171051793132	0.4666698284814811	0	0	3.669074074074074	5.164780956686146	GPT2
KEGG_2019_Mouse	Pyruvate metabolism	1/38	0.2504300515754102	0.4720750397513479	0	0	3.5697297297297297	4.942560799031921	ALDH1B1
KEGG_2019_Mouse	African trypanosomiasis	1/39	0.2561000693587896	0.4772774019868351	0	0	3.475614035087719	4.734436307573471	PRKCG
KEGG_2019_Mouse	Ferroptosis	1/40	0.2617274789361063	0.482284343208106	0	0	3.3863247863247863	4.539204048873904	STEAP3
KEGG_2019_Mouse	Neuroactive ligand-receptor interaction	4/348	0.2689203991600763	0.4880736079492602	0	0	1.542872963138744	2.026316556892776	C3;ADORA2A;ADORA2B;LPAR2
KEGG_2019_Mouse	Dopaminergic synapse	2/135	0.2713601321264511	0.4880736079492602	0	0	1.989806731594086	2.5953217129404376	PRKCG;CACNA1B
KEGG_2019_Mouse	Carbohydrate digestion and absorption	1/43	0.2783572273205517	0.4880736079492602	0	0	3.143968253968254	4.020663801031889	ATP1A3
KEGG_2019_Mouse	Intestinal immune network for IgA production	1/43	0.2783572273205517	0.4880736079492602	0	0	3.143968253968254	4.020663801031889	H2-OB
KEGG_2019_Mouse	Ubiquitin mediated proteolysis	2/138	0.2797495069953076	0.4880736079492602	0	0	1.9456178444532173	2.4784460977811	SOCS3;FBXO2
KEGG_2019_Mouse	Mineral absorption	1/44	0.2838173612535816	0.4899583920588145	0	0	3.0706976744186045	3.867311397693204	ATP1A3
KEGG_2019_Mouse	Tryptophan metabolism	1/48	0.30525053713523	0.5076394002666902	0	0	2.808794326241135	3.332978282307435	ALDH1B1
KEGG_2019_Mouse	Adrenergic signaling in cardiomyocytes	2/148	0.3076457160077916	0.5076394002666902	0	0	1.8114369771076584	2.1353335575707044	ATP1A3;RAPGEF3
KEGG_2019_Mouse	Phospholipase D signaling pathway	2/149	0.3104259864958996	0.5076394002666902	0	0	1.7990229648906542	2.104514649411973	LPAR2;RAPGEF3
KEGG_2019_Mouse	Notch signaling pathway	1/49	0.310508506422289	0.5076394002666902	0	0	2.750138888888889	3.216408387436087	JAG2
KEGG_2019_Mouse	Arginine and proline metabolism	1/50	0.3157269440683073	0.5076394002666902	0	0	2.693877551020408	3.1057109240692493	ALDH1B1
KEGG_2019_Mouse	Fatty acid degradation	1/50	0.3157269440683073	0.5076394002666902	0	0	2.693877551020408	3.1057109240692493	ALDH1B1
KEGG_2019_Mouse	N-Glycan biosynthesis	1/50	0.3157269440683073	0.5076394002666902	0	0	2.693877551020408	3.1057109240692493	MAN2A1
KEGG_2019_Mouse	Valine, leucine and isoleucine degradation	1/56	0.3462237873747382	0.5475584225359742	0	0	2.3992727272727272	2.5448364325182955	ALDH1B1
KEGG_2019_Mouse	VEGF signaling pathway	1/58	0.3560862807102324	0.5475584225359742	0	0	2.3148538011695905	2.3902768676104134	PRKCG
KEGG_2019_Mouse	Legionellosis	1/58	0.3560862807102324	0.5475584225359742	0	0	2.3148538011695905	2.3902768676104134	C3
KEGG_2019_Mouse	Inflammatory bowel disease (IBD)	1/59	0.3609619604023788	0.5475584225359742	0	0	2.2748275862068965	2.318009953661861	H2-OB
KEGG_2019_Mouse	Lysine degradation	1/59	0.3609619604023788	0.5475584225359742	0	0	2.2748275862068965	2.318009953661861	ALDH1B1
KEGG_2019_Mouse	Ribosome	2/170	0.368120410619054	0.5475584225359742	0	0	1.5724672419303292	1.5714375771137052	RPS25;RPS8
KEGG_2019_Mouse	Cytosolic DNA-sensing pathway	1/61	0.3706035664725191	0.5475584225359742	0	0	2.198777777777778	2.182555946585245	IL33
KEGG_2019_Mouse	Glycerolipid metabolism	1/61	0.3706035664725191	0.5475584225359742	0	0	2.198777777777778	2.182555946585245	ALDH1B1
KEGG_2019_Mouse	Long-term depression	1/61	0.3706035664725191	0.5475584225359742	0	0	2.198777777777778	2.182555946585245	PRKCG
KEGG_2019_Mouse	Mitophagy	1/63	0.3801006516097137	0.556575954142795	0	0	2.1276344086021504	2.058101589930585	CITED2
KEGG_2019_Mouse	Central carbon metabolism in cancer	1/64	0.384795672605132	0.558464515993289	0	0	2.093756613756614	1.9996271916558668	SLC2A1
KEGG_2019_Mouse	Non-small cell lung cancer	1/66	0.3940800014682162	0.5604145874819971	0	0	2.029128205128205	1.8895269054413928	PRKCG
KEGG_2019_Mouse	Glycolysis / Gluconeogenesis	1/67	0.3986698354941925	0.5604145874819971	0	0	1.998282828282828	1.8376642208671572	ALDH1B1
KEGG_2019_Mouse	Amphetamine addiction	1/68	0.4032251300175344	0.5604145874819971	0	0	1.968358208955224	1.7877814948129414	PRKCG
KEGG_2019_Mouse	Fc epsilon RI signaling pathway	1/68	0.4032251300175344	0.5604145874819971	0	0	1.968358208955224	1.7877814948129414	VAV3
KEGG_2019_Mouse	Renal cell carcinoma	1/68	0.4032251300175344	0.5604145874819971	0	0	1.968358208955224	1.7877814948129414	SLC2A1
KEGG_2019_Mouse	B cell receptor signaling pathway	1/72	0.4211060485039541	0.5755115996220707	0	0	1.8570892018779344	1.606141815764672	VAV3
KEGG_2019_Mouse	Prolactin signaling pathway	1/72	0.4211060485039541	0.5755115996220707	0	0	1.8570892018779344	1.606141815764672	SOCS3
KEGG_2019_Mouse	Inositol phosphate metabolism	1/73	0.4254924804820089	0.57670055205826	0	0	1.831203703703704	1.5647782205195666	MTM1
KEGG_2019_Mouse	Glioma	1/75	0.4341665349339502	0.583633702698097	0	0	1.7815315315315314	1.4863800316967222	PRKCG
KEGG_2019_Mouse	Alcoholism	2/199	0.4444607455643442	0.5911066140875725	0	0	1.339011344666644	1.085795648532191	ADORA2A;ADORA2B
KEGG_2019_Mouse	Cardiac muscle contraction	1/78	0.4469342691881646	0.5911066140875725	0	0	1.7118614718614718	1.378636926919503	ATP1A3
KEGG_2019_Mouse	ECM-receptor interaction	1/83	0.4675809072562499	0.6042598118574142	0	0	1.6070731707317074	1.2216695138326366	TNXB
KEGG_2019_Mouse	ErbB signaling pathway	1/84	0.4716174141326159	0.6042598118574142	0	0	1.587630522088353	1.193242755486388	PRKCG
KEGG_2019_Mouse	Peroxisome	1/84	0.4716174141326159	0.6042598118574142	0	0	1.587630522088353	1.193242755486388	XDH
KEGG_2019_Mouse	Rheumatoid arthritis	1/84	0.4716174141326159	0.6042598118574142	0	0	1.587630522088353	1.193242755486388	H2-OB
KEGG_2019_Mouse	Gap junction	1/86	0.4795994508772219	0.6097233328981736	0	0	1.5501176470588236	1.1390326487530038	PRKCG
KEGG_2019_Mouse	Protein digestion and absorption	1/90	0.4952059259899494	0.62472132201809	0	0	1.4801498127340824	1.0402220400475235	ATP1A3
KEGG_2019_Mouse	PI3K-Akt signaling pathway	3/357	0.5074064235360293	0.6352263622893802	0	0	1.1162963811268896	0.7573434346552329	EFNA1;TNXB;LPAR2
KEGG_2019_Mouse	mRNA surveillance pathway	1/96	0.5177480394199429	0.6404094523219022	0	0	1.3862456140350876	0.9125191392137552	PABPC1L
KEGG_2019_Mouse	Choline metabolism in cancer	1/99	0.5286411901184255	0.6404094523219022	0	0	1.3436054421768708	0.8564750504986426	PRKCG
KEGG_2019_Mouse	Circadian entrainment	1/99	0.5286411901184255	0.6404094523219022	0	0	1.3436054421768708	0.8564750504986426	PRKCG
KEGG_2019_Mouse	Melanogenesis	1/100	0.5322176434695001	0.6404094523219022	0	0	1.32996632996633	0.8388134470328799	PRKCG
KEGG_2019_Mouse	T cell receptor signaling pathway	1/101	0.5357671386167953	0.6404094523219022	0	0	1.3166	0.8216316756206489	VAV3
KEGG_2019_Mouse	Th17 cell differentiation	1/102	0.5392898773606531	0.6404094523219022	0	0	1.3034983498349837	0.8049128989908892	H2-OB
KEGG_2019_Mouse	Glucagon signaling pathway	1/102	0.5392898773606531	0.6404094523219022	0	0	1.3034983498349837	0.8049128989908892	SLC2A1
KEGG_2019_Mouse	Chagas disease (American trypanosomiasis)	1/103	0.542786060199661	0.6404094523219022	0	0	1.290653594771242	0.7886410146682832	C3
KEGG_2019_Mouse	Amoebiasis	1/106	0.5531172538046315	0.6472872808086348	0	0	1.2535873015873016	0.7423559318247007	PRKCG
KEGG_2019_Mouse	Parathyroid hormone synthesis, secretion and action	1/107	0.5565091865488874	0.6472872808086348	0	0	1.241698113207547	0.7277240007663046	PRKCG
KEGG_2019_Mouse	C-type lectin receptor signaling pathway	1/112	0.573089015093911	0.6618774540521225	0	0	1.1854654654654655	0.6599654880235617	BCL3
KEGG_2019_Mouse	Drug metabolism	1/114	0.5795472068138459	0.6646555378844107	0	0	1.1643657817109143	0.6351710330947485	XDH
KEGG_2019_Mouse	Sphingolipid signaling pathway	1/124	0.6104109155577965	0.6937433602190952	0	0	1.069159891598916	0.527761823939774	PRKCG
KEGG_2019_Mouse	Platelet activation	1/125	0.6133706538522488	0.6937433602190952	0	0	1.060483870967742	0.5183495317318977	RASGRP2
KEGG_2019_Mouse	Inflammatory mediator regulation of TRP channels	1/127	0.6192232848458512	0.6940619581101803	0	0	1.0435449735449736	0.5001599948716537	PRKCG
KEGG_2019_Mouse	Osteoclast differentiation	1/128	0.6221165112329056	0.6940619581101803	0	0	1.035275590551181	0.4913706656849562	SOCS3
KEGG_2019_Mouse	MicroRNAs in cancer	2/281	0.6289855919066698	0.6969840342749585	0	0	0.9415217339010368	0.4365336604089904	PRKCG;TNXB
KEGG_2019_Mouse	Insulin signaling pathway	1/139	0.6525360579513406	0.7182276074095293	0	0	0.9522222222222222	0.4064930780355667	SOCS3
KEGG_2019_Mouse	Apoptosis	1/141	0.6577995105052321	0.7191941314857204	0	0	0.9385238095238096	0.3931054741108339	CSF2RB
KEGG_2019_Mouse	Parkinson disease	1/144	0.6655465373175126	0.7228452458282918	0	0	0.9186946386946389	0.3740435044540036	ADORA2A
KEGG_2019_Mouse	Breast cancer	1/147	0.6731193146698005	0.7262603131963636	0	0	0.8996803652968036	0.3561228876918185	JAG2
KEGG_2019_Mouse	Non-alcoholic fatty liver disease (NAFLD)	1/151	0.6829520140348959	0.7302054531384892	0	0	0.8755111111111111	0.333859246923033	SOCS3
KEGG_2019_Mouse	mTOR signaling pathway	1/154	0.6901332026613769	0.7302054531384892	0	0	0.8582135076252724	0.3182862037175632	PRKCG
KEGG_2019_Mouse	Oxytocin signaling pathway	1/154	0.6901332026613769	0.7302054531384892	0	0	0.8582135076252724	0.3182862037175632	PRKCG
KEGG_2019_Mouse	Wnt signaling pathway	1/160	0.7040143834538383	0.7330712547599793	0	0	0.8255765199161426	0.2897414392994298	PRKCG
KEGG_2019_Mouse	Hepatitis C	1/160	0.7040143834538383	0.7330712547599793	0	0	0.8255765199161426	0.2897414392994298	SOCS3
KEGG_2019_Mouse	Hepatitis B	1/163	0.7107215213831506	0.7330712547599793	0	0	0.810164609053498	0.2766506339116475	PRKCG
KEGG_2019_Mouse	Protein processing in endoplasmic reticulum	1/163	0.7107215213831506	0.7330712547599793	0	0	0.810164609053498	0.2766506339116475	FBXO2
KEGG_2019_Mouse	RNA transport	1/167	0.719430063824218	0.7374158154198234	0	0	0.7904819277108434	0.260302504028692	PABPC1L
KEGG_2019_Mouse	Hepatocellular carcinoma	1/171	0.7278781237645406	0.73896208328146	0	0	0.7717254901960784	0.2451167291086812	PRKCG
KEGG_2019_Mouse	cGMP-PKG signaling pathway	1/172	0.7299503505585153	0.73896208328146	0	0	0.7671734892787524	0.2414899197261887	ATP1A3
KEGG_2019_Mouse	Necroptosis	1/176	0.7380836658886946	0.7426117865383184	0	0	0.7494857142857143	0.2276173817055098	IL33
KEGG_2019_Mouse	Proteoglycans in cancer	1/203	0.7869677940505796	0.7869677940505796	0	0	0.6484158415841584	0.1553396563981592	PRKCG
