Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Mouse	Calcium signaling pathway	7/189	0.0414735604029783	0.349069133391734	0	0	2.2705128205128204	7.226359231862796	P2RX3;SPHK1;P2RX1;BDKRB2;ADCY4;BDKRB1;GRIN1
KEGG_2019_Mouse	Drug metabolism	5/114	0.043844154552973	0.3542607687880225	0	0	2.701724328506687	8.448599632934803	ALDH1A3;CES2E;MGST1;GSTT1;UPP1
KEGG_2019_Mouse	Chemokine signaling pathway	7/197	0.0498535658088228	0.3863115017201885	0	0	2.174019138755981	6.519155653709321	CCL24;CXCL11;CXCR2;ADCY4;PPBP;CXCL3;PF4
KEGG_2019_Mouse	Arginine and proline metabolism	3/50	0.0519943822715402	0.3863115017201885	0	0	3.748757803541853	11.083650795641686	DAO;ARG1;P4HA2
KEGG_2019_Mouse	Rheumatoid arthritis	4/84	0.0535481289513132	0.3863115017201885	0	0	2.9403903903903905	8.607035544141809	IL1A;CSF2;IL1B;H2-OB
KEGG_2019_Mouse	Inflammatory mediator regulation of TRP channels	5/127	0.0639274506173232	0.4434394702241003	0	0	2.4122308907762195	6.633650442716309	CYP2C23;IL1B;BDKRB2;ADCY4;BDKRB1
KEGG_2019_Mouse	Asthma	2/25	0.0658573470629852	0.4434394702241003	0	0	5.097988319273199	13.867875546728758	IL10;H2-OB
KEGG_2019_Mouse	Chemical carcinogenesis	4/94	0.0745139556131364	0.485542549479147	0	0	2.612345679012346	6.783657878090613	ALDH1A3;CYP2C23;MGST1;GSTT1
KEGG_2019_Mouse	Prostate cancer	4/97	0.0815047208320508	0.5144985502523207	0	0	2.527688979301882	6.33715472341302	SPINT1;PDGFC;INSRR;MMP9
KEGG_2019_Mouse	Allograft rejection	3/63	0.0901053145035683	0.5515537433248726	0	0	2.9345808383233534	7.0628791179451165	IL10;PRF1;H2-OB
KEGG_2019_Mouse	Th17 cell differentiation	4/102	0.0938449430921224	0.5564442715944157	0	0	2.398112398112398	5.6742010843193125	IL1B;IL2RA;RORC;H2-OB
KEGG_2019_Mouse	Chagas disease (American trypanosomiasis)	4/103	0.096413611414874	0.5564442715944157	0	0	2.3737677071010403	5.552498772904988	IL10;IL1B;SERPINE1;BDKRB2
KEGG_2019_Mouse	Phospholipase D signaling pathway	5/149	0.1077846223071028	0.6047914918342991	0	0	2.041394745649264	4.547452336721103	SPHK1;PDGFC;CXCR2;ADCY4;DNM1
KEGG_2019_Mouse	Prion diseases	2/34	0.1117477501114933	0.610082311419504	0	0	3.6625	8.026409692800433	IL1A;IL1B
KEGG_2019_Mouse	MAPK signaling pathway	8/294	0.125246712415927	0.6657851554741385	0	0	1.6474589240546686	3.422546140933243	IL1A;CACNB3;EFNA3;MECOM;IL1B;PDGFC;AREG;PGF
KEGG_2019_Mouse	Neuroactive ligand-receptor interaction	9/348	0.1353647892027201	0.7011201902294736	0	0	1.5641053313187998	3.12786969162373	P2RX3;GIPR;GHRH;P2RX1;BDKRB2;BDKRB1;ADM;F2RL2;GRIN1
KEGG_2019_Mouse	African trypanosomiasis	2/39	0.139925758714083	0.7066250815061196	0	0	3.1667607906413875	6.227888866056469	IL10;IL1B
KEGG_2019_Mouse	Autoimmune thyroid disease	3/78	0.1445080429315214	0.7119664554187155	0	0	2.345868263473054	4.537894750261774	IL10;PRF1;H2-OB
KEGG_2019_Mouse	PI3K-Akt signaling pathway	9/357	0.150726432009206	0.724922363472848	0	0	1.522944701429773	2.8818511921601577	EFNA3;COL1A2;LAMC3;IL2RA;PDGFC;FN1;AREG;PGF;EPOR
KEGG_2019_Mouse	Influenza A	5/168	0.1547821521167557	0.7271161564554574	0	0	1.8016852686820903	3.361470185074862	IL1A;IL33;IL1B;H2-OB;TMPRSS13
KEGG_2019_Mouse	Intestinal immune network for IgA production	2/43	0.1634335111020538	0.7388355818696832	0	0	2.857226064797961	5.17543366461883	IL10;H2-OB
KEGG_2019_Mouse	ECM-receptor interaction	3/83	0.1645920850699789	0.7388355818696832	0	0	2.198690119760479	3.967063773658048	COL1A2;LAMC3;FN1
KEGG_2019_Mouse	Th1 and Th2 cell differentiation	3/87	0.1812170421947109	0.7957791852898175	0	0	2.093562874251497	3.5759306637293538	DLL4;IL2RA;H2-OB
KEGG_2019_Mouse	Cocaine addiction	2/48	0.1936845949829159	0.8237535099340608	0	0	2.546009085009734	4.179335633450275	RGS9;GRIN1
KEGG_2019_Mouse	Malaria	2/49	0.1998213959741038	0.8237535099340608	0	0	2.49171165449349	4.012481346403224	IL10;IL1B
KEGG_2019_Mouse	Notch signaling pathway	2/49	0.1998213959741038	0.8237535099340608	0	0	2.49171165449349	4.012481346403224	DLL4;NOTCH4
KEGG_2019_Mouse	Vascular smooth muscle contraction	4/140	0.2111329130060867	0.8529769685445906	0	0	1.724695283518813	2.6823623914074712	RAMP3;CALD1;ADCY4;ADM
KEGG_2019_Mouse	Amyotrophic lateral sclerosis (ALS)	2/52	0.2183578473490624	0.8614231362015725	0	0	2.3418507462686566	3.563407073945412	TNFRSF1B;GRIN1
KEGG_2019_Mouse	Systemic lupus erythematosus	4/143	0.2217524905073355	0.8614231362015725	0	0	1.6872123922483635	2.5412682146619225	IL10;C1S2;C1S1;H2-OB
KEGG_2019_Mouse	Toll-like receptor signaling pathway	3/99	0.2334129726485671	0.8736878806448645	0	0	1.8307447604790417	2.6636347287301003	CXCL11;IL1B;LBP
KEGG_2019_Mouse	Endocrine and other factor-regulated calcium reabsorption	2/55	0.2370333388243983	0.8736878806448645	0	0	2.208955223880597	3.1799113833441406	BDKRB2;DNM1
KEGG_2019_Mouse	Melanogenesis	3/100	0.237885314036968	0.8736878806448645	0	0	1.8117785048459785	2.601653410938861	A;ADCY4;WNT3
KEGG_2019_Mouse	Focal adhesion	5/199	0.2455086210475173	0.8838076177573886	0	0	1.5113805738417587	2.1226179662371263	COL1A2;LAMC3;PDGFC;FN1;PGF
KEGG_2019_Mouse	Legionellosis	2/58	0.2557884580599473	0.8838076177573886	0	0	2.0902985074626868	2.84992241610319	IL1B;CXCL3
KEGG_2019_Mouse	Pyrimidine metabolism	2/58	0.2557884580599473	0.8838076177573886	0	0	2.0902985074626868	2.84992241610319	ENTPD1;UPP1
KEGG_2019_Mouse	Proteoglycans in cancer	5/203	0.2581418289489402	0.8838076177573886	0	0	1.4805433856638677	2.005020136260484	COL1A2;FN1;HPSE;MMP9;WNT3
KEGG_2019_Mouse	Parathyroid hormone synthesis, secretion and action	3/107	0.2695549059929253	0.8893477601887605	0	0	1.6892273146015662	2.214548590847634	CASR;MMP25;ADCY4
KEGG_2019_Mouse	Toxoplasmosis	3/108	0.2741209984898854	0.8893477601887605	0	0	1.6730538922155689	2.165242372012715	IL10;LAMC3;H2-OB
KEGG_2019_Mouse	Cytosolic DNA-sensing pathway	2/61	0.274569323138183	0.8893477601887605	0	0	1.9837085757652413	2.564045508276069	IL33;IL1B
KEGG_2019_Mouse	Rap1 signaling pathway	5/209	0.2773708360984748	0.8893477601887605	0	0	1.4365550437042287	1.8422380582602729	EFNA3;PDGFC;ADCY4;PGF;GRIN1
KEGG_2019_Mouse	Glutathione metabolism	2/64	0.2933271820856908	0.9258139184579618	0	0	1.8874337987481944	2.3148745715563046	MGST1;GSTT1
KEGG_2019_Mouse	Glycosaminoglycan degradation	1/21	0.3002586135664531	0.9286929732858836	0	0	2.923065476190476	3.5167726094447684	HPSE
KEGG_2019_Mouse	Regulation of actin cytoskeleton	5/217	0.3034343378062787	0.9286929732858836	0	0	1.381777108433735	1.647893619486671	PDGFC;INSRR;FN1;BDKRB2;BDKRB1
KEGG_2019_Mouse	Proximal tubule bicarbonate reclamation	1/22	0.3120616307162528	0.9347876726579386	0	0	2.7837301587301586	3.24180569562548	CAR4
KEGG_2019_Mouse	Renal cell carcinoma	2/68	0.3182264715222015	0.9347876726579386	0	0	1.7726820443238354	2.029706715118903	EGLN3;ETS1
KEGG_2019_Mouse	Phenylalanine metabolism	1/23	0.3236661387719817	0.9347876726579386	0	0	2.657061688311688	2.997279121572368	ALDH1A3
KEGG_2019_Mouse	Histidine metabolism	1/24	0.3350754666484946	0.9347876726579386	0	0	2.541407867494824	2.778774088945811	ALDH1A3
KEGG_2019_Mouse	Necroptosis	4/176	0.3449366542211129	0.9347876726579386	0	0	1.3611984077100356	1.4488520846402249	IL1A;IL33;IL1B;PYGL
KEGG_2019_Mouse	Platelet activation	3/125	0.3523692419998473	0.9347876726579386	0	0	1.4386718366545597	1.500643590256739	COL1A2;P2RX1;ADCY4
KEGG_2019_Mouse	Bacterial invasion of epithelial cells	2/74	0.3551546798329826	0.9347876726579386	0	0	1.6244610281923717	1.6816450885464955	FN1;DNM1
KEGG_2019_Mouse	Ras signaling pathway	5/233	0.3564826506936269	0.9347876726579386	0	0	1.2837534347917987	1.3241527779201367	EFNA3;PDGFC;ETS1;PGF;GRIN1
KEGG_2019_Mouse	Phototransduction	1/27	0.3681648280339658	0.9347876726579386	0	0	2.247825091575092	2.246081990488997	RGS9
KEGG_2019_Mouse	Cardiac muscle contraction	2/78	0.3793809862298997	0.9347876726579386	0	0	1.5386488609583662	1.4912805373477322	CACNB3;COX4I2
KEGG_2019_Mouse	Relaxin signaling pathway	3/131	0.3798923283432286	0.9347876726579386	0	0	1.3708130613772456	1.3267652912533148	COL1A2;ADCY4;MMP9
KEGG_2019_Mouse	Estrogen signaling pathway	3/134	0.3935646728235077	0.9347876726579386	0	0	1.339214700370252	1.248830928605141	KRT19;ADCY4;MMP9
KEGG_2019_Mouse	Human T-cell leukemia virus 1 infection	5/245	0.3965426978307675	0.9347876726579386	0	0	1.218812751004016	1.127367127827127	CSF2;IL2RA;ADCY4;H2-OB;ETS1
KEGG_2019_Mouse	Circadian rhythm	1/30	0.3996121672219997	0.9347876726579386	0	0	2.014983579638752	1.8482654183446463	RORC
KEGG_2019_Mouse	Purine metabolism	3/136	0.4026368507531294	0.9347876726579386	0	0	1.3189410652379452	1.1998673798289	ENTPD1;GDA;ADCY4
KEGG_2019_Mouse	Apelin signaling pathway	3/138	0.4116702510894542	0.9347876726579386	0	0	1.2992681304058549	1.1531428368518548	SPHK1;SERPINE1;ADCY4
KEGG_2019_Mouse	beta-Alanine metabolism	1/32	0.4197051175423799	0.9347876726579386	0	0	1.8847926267281103	1.6363824534171467	ALDH1A3
KEGG_2019_Mouse	PPAR signaling pathway	2/85	0.4208079984663949	0.9347876726579386	0	0	1.4083797878079485	1.2190634190504173	FABP7;APOA5
KEGG_2019_Mouse	Gap junction	2/86	0.4266125135104108	0.9347876726579386	0	0	1.391542288557214	1.185425848400098	PDGFC;ADCY4
KEGG_2019_Mouse	Starch and sucrose metabolism	1/33	0.4294987371132513	0.9347876726579386	0	0	1.8257998511904765	1.5430500556349536	PYGL
KEGG_2019_Mouse	Viral myocarditis	2/87	0.4323865226649425	0.9347876726579386	0	0	1.3751009657594382	1.1529332765325886	PRF1;H2-OB
KEGG_2019_Mouse	Taste transduction	2/88	0.4381294047845311	0.9347876726579386	0	0	1.3590419993057965	1.1215371344174123	P2RX3;ADCY4
KEGG_2019_Mouse	Measles	3/144	0.4385010586872477	0.9347876726579386	0	0	1.243597910561855	1.0252134779869848	IL1A;IL1B;IL2RA
KEGG_2019_Mouse	Arachidonic acid metabolism	2/89	0.443840567977536	0.9347876726579386	0	0	1.3433522044947674	1.0911913770303263	CBR2;CYP2C23
KEGG_2019_Mouse	Dilated cardiomyopathy (DCM)	2/90	0.4495194492957964	0.9347876726579386	0	0	1.3280189959294435	1.0618523255505874	CACNB3;ADCY4
KEGG_2019_Mouse	Breast cancer	3/147	0.451743848645619	0.9347876726579386	0	0	1.21750249500998	0.9674761416353206	DLL4;NOTCH4;WNT3
KEGG_2019_Mouse	Primary immunodeficiency	1/36	0.4579017812866093	0.9347876726579386	0	0	1.6690476190476191	1.303694045268695	AIRE
KEGG_2019_Mouse	Small cell lung cancer	2/92	0.4607782520002779	0.9347876726579386	0	0	1.2983747927031508	1.0060306039946825	LAMC3;FN1
KEGG_2019_Mouse	Alanine, aspartate and glutamate metabolism	1/37	0.4670525883667377	0.9347876726579386	0	0	1.6226025132275133	1.2353090665864228	ASS1
KEGG_2019_Mouse	Non-alcoholic fatty liver disease (NAFLD)	3/151	0.4691983179461556	0.9347876726579386	0	0	1.1843542644440848	0.8962361030678904	IL1A;IL1B;COX4I2
KEGG_2019_Mouse	Fat digestion and absorption	1/40	0.4935911935567572	0.9347876726579386	0	0	1.4975579975579976	1.0573473016268806	ABCA1
KEGG_2019_Mouse	Glycine, serine and threonine metabolism	1/40	0.4935911935567572	0.9347876726579386	0	0	1.4975579975579976	1.0573473016268806	DAO
KEGG_2019_Mouse	Nicotine addiction	1/40	0.4935911935567572	0.9347876726579386	0	0	1.4975579975579976	1.0573473016268806	GRIN1
KEGG_2019_Mouse	Tyrosine metabolism	1/40	0.4935911935567572	0.9347876726579386	0	0	1.4975579975579976	1.0573473016268806	ALDH1A3
KEGG_2019_Mouse	Circadian entrainment	2/99	0.4990969661611786	0.9347876726579386	0	0	1.204246807201108	0.8368971967667351	ADCY4;GRIN1
KEGG_2019_Mouse	Bladder cancer	1/41	0.5021412622559245	0.9347876726579386	0	0	1.4600446428571427	1.005786501235471	MMP9
KEGG_2019_Mouse	Hippo signaling pathway	3/159	0.5033313651859271	0.9347876726579386	0	0	1.1231575310916628	0.7710549996148021	SERPINE1;AREG;WNT3
KEGG_2019_Mouse	T cell receptor signaling pathway	2/101	0.5097218610804785	0.9347876726579386	0	0	1.1797979797979798	0.7950541460974608	IL10;CSF2
KEGG_2019_Mouse	NF-kappa B signaling pathway	2/102	0.5149788323923409	0.9347876726579386	0	0	1.1679402985074627	0.7750796145041229	IL1B;LBP
KEGG_2019_Mouse	Vasopressin-regulated water reabsorption	1/43	0.518812006740819	0.9347876726579386	0	0	1.3903769841269842	0.9123844022268582	AQP3
KEGG_2019_Mouse	HIF-1 signaling pathway	2/104	0.525380539221553	0.9347876726579386	0	0	1.1449224465905763	0.7369092305949546	EGLN3;SERPINE1
KEGG_2019_Mouse	Hepatocellular carcinoma	3/171	0.55232302381684	0.9347876726579386	0	0	1.0422904191616766	0.6187267481161365	MGST1;GSTT1;WNT3
KEGG_2019_Mouse	Insulin resistance	2/110	0.555672941103881	0.9347876726579386	0	0	1.0809839690436704	0.6351595806910941	PPP1R3B;PYGL
KEGG_2019_Mouse	ABC transporters	1/48	0.5580940294164641	0.9347876726579386	0	0	1.242147922998987	0.7244552243765551	ABCA1
KEGG_2019_Mouse	Sphingolipid metabolism	1/48	0.5580940294164641	0.9347876726579386	0	0	1.242147922998987	0.7244552243765551	SPHK1
KEGG_2019_Mouse	C-type lectin receptor signaling pathway	2/112	0.5654619240454128	0.9347876726579386	0	0	1.0612211668928089	0.6050152584950793	IL10;IL1B
KEGG_2019_Mouse	Cholesterol metabolism	1/49	0.5655580379372289	0.9347876726579386	0	0	1.2162078373015872	0.693168362005837	ABCA1
KEGG_2019_Mouse	Alzheimer disease	3/175	0.5680078807788599	0.9347876726579386	0	0	1.0178422225316808	0.5757119034006247	IL1B;COX4I2;GRIN1
KEGG_2019_Mouse	Linoleic acid metabolism	1/50	0.5728963429692256	0.9347876726579386	0	0	1.191326530612245	0.663629016851603	CYP2C23
KEGG_2019_Mouse	N-Glycan biosynthesis	1/50	0.5728963429692256	0.9347876726579386	0	0	1.191326530612245	0.663629016851603	MGAT3
KEGG_2019_Mouse	Glutamatergic synapse	2/114	0.57509517064862	0.9347876726579386	0	0	1.0421641791044776	0.576545793814137	ADCY4;GRIN1
KEGG_2019_Mouse	Axon guidance	3/180	0.5871334097966829	0.9347876726579386	0	0	0.98883588754694	0.5265582853174877	EFNA3;ABLIM2;SEMA4F
KEGG_2019_Mouse	Natural killer cell mediated cytotoxicity	2/118	0.5938924598415963	0.9347876726579386	0	0	1.0060216160576427	0.5241946253665253	CSF2;PRF1
KEGG_2019_Mouse	Glycosaminoglycan biosynthesis	1/53	0.5941779695181326	0.9347876726579386	0	0	1.1224244505494505	0.5843076713329622	CHST11
KEGG_2019_Mouse	Transcriptional misregulation in cancer	3/183	0.598346289765669	0.9347876726579386	0	0	0.9722055888223552	0.4993108030619413	CSF2;SPINT1;MMP9
KEGG_2019_Mouse	Cellular senescence	3/185	0.6057104199380087	0.9347876726579386	0	0	0.9614233072316904	0.4820127112526937	IL1A;SERPINE1;ETS1
KEGG_2019_Mouse	Regulation of lipolysis in adipocytes	1/56	0.6144021654349768	0.9347876726579386	0	0	1.061038961038961	0.5168379907568077	ADCY4
KEGG_2019_Mouse	Sphingolipid signaling pathway	2/124	0.6209131385156526	0.9347876726579386	0	0	0.9562515292390508	0.4557151306606591	SPHK1;BDKRB2
KEGG_2019_Mouse	Ovarian steroidogenesis	1/57	0.6209177107587908	0.9347876726579386	0	0	1.0420386904761905	0.4965905369914521	ADCY4
KEGG_2019_Mouse	VEGF signaling pathway	1/58	0.6273234819414392	0.9347876726579386	0	0	1.0237050960735172	0.477346470435756	SPHK1
KEGG_2019_Mouse	Huntington disease	3/192	0.6307744628236609	0.9347876726579386	0	0	0.9254823685961412	0.4264686691489432	COX4I2;TGM2;GRIN1
KEGG_2019_Mouse	Basal cell carcinoma	1/63	0.6577691976349594	0.9347876726579386	0	0	0.94090821812596	0.3941475559397336	WNT3
KEGG_2019_Mouse	NOD-like receptor signaling pathway	3/205	0.6743425818388823	0.9347876726579386	0	0	0.8653435702851723	0.3409600909814743	CASR;IL1B;CXCL3
KEGG_2019_Mouse	Signaling pathways regulating pluripotency of stem cells	2/137	0.6746638674971265	0.9347876726579386	0	0	0.8635931453841902	0.3398590390478342	LIF;WNT3
KEGG_2019_Mouse	Ubiquitin mediated proteolysis	2/138	0.6785314169607637	0.9347876726579386	0	0	0.8571992976294995	0.3324428866257363	AIRE;RHOBTB1
KEGG_2019_Mouse	Glycolysis / Gluconeogenesis	1/67	0.680329898333048	0.9347876726579386	0	0	0.8837031024531025	0.3403825109614875	ALDH1A3
KEGG_2019_Mouse	Long-term potentiation	1/67	0.680329898333048	0.9347876726579386	0	0	0.8837031024531025	0.3403825109614875	GRIN1
KEGG_2019_Mouse	Insulin signaling pathway	2/139	0.6823614889477345	0.9347876726579386	0	0	0.8508987907179432	0.3252098752135454	PPP1R3B;PYGL
KEGG_2019_Mouse	Amphetamine addiction	1/68	0.6857344215440517	0.9347876726579386	0	0	0.8704690831556503	0.3283974027283941	GRIN1
KEGG_2019_Mouse	Fc epsilon RI signaling pathway	1/68	0.6857344215440517	0.9347876726579386	0	0	0.8704690831556503	0.3283974027283941	CSF2
KEGG_2019_Mouse	Acute myeloid leukemia	1/69	0.69104783880656	0.9347876726579386	0	0	0.857624299719888	0.3169318235809444	CSF2
KEGG_2019_Mouse	Cortisol synthesis and secretion	1/69	0.69104783880656	0.9347876726579386	0	0	0.857624299719888	0.3169318235809444	ADCY4
KEGG_2019_Mouse	cAMP signaling pathway	3/211	0.6931357520718018	0.9347876726579386	0	0	0.8401226393367112	0.3079296540977865	GIPR;ADCY4;GRIN1
KEGG_2019_Mouse	Adipocytokine signaling pathway	1/71	0.7014074554126981	0.9347876726579386	0	0	0.8330357142857143	0.295449704551369	TNFRSF1B
KEGG_2019_Mouse	p53 signaling pathway	1/71	0.7014074554126981	0.9347876726579386	0	0	0.8330357142857143	0.295449704551369	SERPINE1
KEGG_2019_Mouse	Adherens junction	1/72	0.7064566407239828	0.9347876726579386	0	0	0.8212608987256874	0.2853827836079509	SNAI1
KEGG_2019_Mouse	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/72	0.7064566407239828	0.9347876726579386	0	0	0.8212608987256874	0.2853827836079509	CACNB3
KEGG_2019_Mouse	Bile secretion	1/72	0.7064566407239828	0.9347876726579386	0	0	0.8212608987256874	0.2853827836079509	ADCY4
KEGG_2019_Mouse	Melanoma	1/72	0.7064566407239828	0.9347876726579386	0	0	0.8212608987256874	0.2853827836079509	PDGFC
KEGG_2019_Mouse	Prolactin signaling pathway	1/72	0.7064566407239828	0.9347876726579386	0	0	0.8212608987256874	0.2853827836079509	CISH
KEGG_2019_Mouse	Thyroid hormone synthesis	1/73	0.7114206931103492	0.9347876726579386	0	0	0.8098131613756614	0.275734362005215	ADCY4
KEGG_2019_Mouse	Adrenergic signaling in cardiomyocytes	2/148	0.7151737944781651	0.9347876726579386	0	0	0.7980781026374975	0.2675394802297692	CACNB3;ADCY4
KEGG_2019_Mouse	Gastric acid secretion	1/74	0.7163010436984237	0.9347876726579386	0	0	0.798679060665362	0.266483060953937	ADCY4
KEGG_2019_Mouse	Chronic myeloid leukemia	1/76	0.7258162451236174	0.9347876726579386	0	0	0.7773015873015873	0.2490928246043164	MECOM
KEGG_2019_Mouse	Human papillomavirus infection	5/360	0.7284255321864083	0.9347876726579386	0	0	0.8191074155778042	0.2595504679225796	COL1A2;LAMC3;NOTCH4;FN1;WNT3
KEGG_2019_Mouse	Synaptic vesicle cycle	1/77	0.7304538399092468	0.9347876726579386	0	0	0.7670347744360902	0.2409173689790816	DNM1
KEGG_2019_Mouse	Salivary secretion	1/78	0.7350132218290706	0.9347876726579386	0	0	0.7570346320346321	0.2330658228767126	ADCY4
KEGG_2019_Mouse	Oxytocin signaling pathway	2/154	0.7354357036647331	0.9347876726579386	0	0	0.7663393558523174	0.2354900769495989	CACNB3;ADCY4
KEGG_2019_Mouse	Cushing syndrome	2/159	0.7513730019769833	0.9347876726579386	0	0	0.7417435117406598	0.2120296650140914	ADCY4;WNT3
KEGG_2019_Mouse	ErbB signaling pathway	1/84	0.76079917151107	0.9347876726579386	0	0	0.7020940906483075	0.191942594471536	AREG
KEGG_2019_Mouse	Peroxisome	1/84	0.76079917151107	0.9347876726579386	0	0	0.7020940906483075	0.191942594471536	DAO
KEGG_2019_Mouse	Hypertrophic cardiomyopathy (HCM)	1/86	0.7688258991462863	0.9347876726579386	0	0	0.6855042016806723	0.1802127028346244	CACNB3
KEGG_2019_Mouse	Insulin secretion	1/86	0.7688258991462863	0.9347876726579386	0	0	0.6855042016806723	0.1802127028346244	ADCY4
KEGG_2019_Mouse	Fc gamma R-mediated phagocytosis	1/87	0.7727379789719405	0.9347876726579386	0	0	0.67749861572536	0.1746694778726245	SPHK1
KEGG_2019_Mouse	Colorectal cancer	1/88	0.7765840486692545	0.9347876726579386	0	0	0.6696770662287904	0.1693281153074851	AREG
KEGG_2019_Mouse	Steroid hormone biosynthesis	1/89	0.7803652185779766	0.9347876726579386	0	0	0.6620332792207793	0.1641797778603046	CYP2C23
KEGG_2019_Mouse	Cell adhesion molecules (CAMs)	2/170	0.7835492596743515	0.9347876726579386	0	0	0.6927860696517413	0.1689853118801823	SDC3;H2-OB
KEGG_2019_Mouse	Antigen processing and presentation	1/90	0.7840825808657367	0.9347876726579386	0	0	0.6545612627073302	0.1592160912267325	H2-OB
