Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	TNF signaling pathway	2/110	0.3929272804964474	0.7237229300875444	0	0	1.4910443230115362	1.3928303087050231	CASP10;CX3CL1
KEGG_2019_Human	Bladder cancer	1/41	0.3982645622462846	0.7237229300875444	0	0	2.0116326530612243	1.8519870018917344	MMP2
KEGG_2019_Human	Fat digestion and absorption	1/41	0.3982645622462846	0.7237229300875444	0	0	2.0116326530612243	1.8519870018917344	ABCA1
KEGG_2019_Human	Graft-versus-host disease	1/41	0.3982645622462846	0.7237229300875444	0	0	2.0116326530612243	1.8519870018917344	KLRD1
KEGG_2019_Human	Transcriptional misregulation in cancer	3/186	0.4015370342675168	0.7237229300875444	0	0	1.3203130270525534	1.204726896563834	MAF;IGFBP3;NUPR1
KEGG_2019_Human	Leukocyte transendothelial migration	2/112	0.401577967304674	0.7237229300875444	0	0	1.463785394932936	1.335489837219774	CXCL12;MMP2
KEGG_2019_Human	Glutamatergic synapse	2/114	0.4101704502027446	0.7311734112309795	0	0	1.4375	1.281074805619818	GRM4;GRIK2
KEGG_2019_Human	Sphingolipid metabolism	1/47	0.4414201814872865	0.7694626717867825	0	0	1.7487133984028391	1.430024484332994	GAL3ST1
KEGG_2019_Human	Ether lipid metabolism	1/47	0.4414201814872865	0.7694626717867825	0	0	1.7487133984028391	1.430024484332994	GAL3ST1
KEGG_2019_Human	Intestinal immune network for IgA production	1/48	0.4483068829673919	0.7694626717867825	0	0	1.7114198871037776	1.3730332824710645	CXCL12
KEGG_2019_Human	Malaria	1/49	0.4551090192885238	0.7694626717867825	0	0	1.6756802721088435	1.3191261515250314	THBS2
KEGG_2019_Human	Ovarian steroidogenesis	1/49	0.4551090192885238	0.7694626717867825	0	0	1.6756802721088435	1.3191261515250314	AKR1C3
KEGG_2019_Human	Cholesterol metabolism	1/50	0.4618276248188864	0.7728543925540549	0	0	1.641399416909621	1.2680853834334544	ABCA1
KEGG_2019_Human	Glycosaminoglycan biosynthesis	1/53	0.4814924102290312	0.7976237906824356	0	0	1.546467817896389	1.1302589088759516	XYLT1
KEGG_2019_Human	Cytokine-cytokine receptor interaction	4/294	0.4899813499236674	0.7998978528271613	0	0	1.1093758905671132	0.791415392331226	CXCL12;TNFSF15;TNFRSF18;CX3CL1
KEGG_2019_Human	MAPK signaling pathway	4/295	0.4926200191191663	0.7998978528271613	0	0	1.105506801851694	0.7827177800340039	PDGFRA;CACNA1I;FGF9;CACNG4
KEGG_2019_Human	Glutathione metabolism	1/56	0.5004414579476765	0.8027469905329732	0	0	1.4618923933209649	1.012016432148077	GGT1
KEGG_2019_Human	Insulin signaling pathway	2/137	0.5041642684444892	0.8027469905329732	0	0	1.1911961141469338	0.8157943926502706	SHC2;SHC3
KEGG_2019_Human	Signaling pathways regulating pluripotency of stem cells	2/139	0.51187596115282	0.8045805098198012	0	0	1.173686729687687	0.7859862507333674	WNT6;WNT11
KEGG_2019_Human	VEGF signaling pathway	1/59	0.5187007160706434	0.8045805098198012	0	0	1.3860661505981704	0.9098529320413432	SHC2
KEGG_2019_Human	Long-term depression	1/60	0.524638198101331	0.8045805098198012	0	0	1.3625043237634036	0.8788785096203708	GRID2
KEGG_2019_Human	Human cytomegalovirus infection	3/225	0.5249397228702362	0.8045805098198012	0	0	1.0861973084195309	0.7000235742264873	PDGFRA;CXCL12;CX3CL1
KEGG_2019_Human	Central carbon metabolism in cancer	1/65	0.55324900473847	0.8248439707009917	0	0	1.2557397959183674	0.7433315292788358	PDGFRA
KEGG_2019_Human	Inflammatory bowel disease (IBD)	1/65	0.55324900473847	0.8248439707009917	0	0	1.2557397959183674	0.7433315292788358	MAF
KEGG_2019_Human	Mitophagy	1/65	0.55324900473847	0.8248439707009917	0	0	1.2557397959183674	0.7433315292788358	RAB7B
KEGG_2019_Human	mTOR signaling pathway	2/152	0.5600490612045601	0.8255350067305691	0	0	1.071256830601093	0.6210406756050089	WNT6;WNT11
KEGG_2019_Human	Long-term potentiation	1/67	0.5642071259957374	0.8255350067305691	0	0	1.2175633889919604	0.6968527423191567	CAMK2B
KEGG_2019_Human	Amphetamine addiction	1/68	0.5695853802880304	0.8255350067305691	0	0	1.199329881206214	0.6750387289363179	CAMK2B
KEGG_2019_Human	RIG-I-like receptor signaling pathway	1/70	0.580144372772293	0.8255350067305691	0	0	1.1644483880508725	0.6340168646084595	CASP10
KEGG_2019_Human	Hippo signaling pathway	2/160	0.5879718421537398	0.8255350067305691	0	0	1.0166009545548869	0.5398925919126084	WNT6;WNT11
KEGG_2019_Human	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/72	0.5904453567960894	0.8255350067305691	0	0	1.131532049439494	0.5961795522574295	CACNG4
KEGG_2019_Human	p53 signaling pathway	1/72	0.5904453567960894	0.8255350067305691	0	0	1.131532049439494	0.5961795522574295	IGFBP3
KEGG_2019_Human	Metabolism of xenobiotics by cytochrome P450	1/74	0.6004946116129282	0.8255350067305691	0	0	1.10041934582052	0.5612156387807148	AKR1C1
KEGG_2019_Human	Pertussis	1/76	0.610298264424227	0.8255350067305691	0	0	1.0709659863945578	0.5288510183806993	C1S
KEGG_2019_Human	Antigen processing and presentation	1/77	0.6151098640355898	0.8255350067305691	0	0	1.0568206229860366	0.5135666174009723	KLRD1
KEGG_2019_Human	Synaptic vesicle cycle	1/78	0.6198622936475705	0.8255350067305691	0	0	1.0430426716141	0.4988434317736021	SLC6A12
KEGG_2019_Human	Chemical carcinogenesis	1/82	0.6382946745984576	0.8255350067305691	0	0	0.9913328294280676	0.4450640582998772	AKR1C2
KEGG_2019_Human	Peroxisome	1/83	0.642761949708273	0.8255350067305691	0	0	0.9791936286709806	0.4327848239672311	EPHX2
KEGG_2019_Human	NOD-like receptor signaling pathway	2/178	0.6459383496102158	0.8255350067305691	0	0	0.9117921013412816	0.3984998446185938	MEFV;GBP2
KEGG_2019_Human	Hypertrophic cardiomyopathy (HCM)	1/85	0.6515323164297903	0.8255350067305691	0	0	0.95578231292517	0.409484172889301	CACNG4
KEGG_2019_Human	Alcoholism	2/180	0.6519661701559459	0.8255350067305691	0	0	0.9014551482777676	0.3856088022164309	SHC2;SHC3
KEGG_2019_Human	Salmonella infection	1/86	0.6558367463353773	0.8255350067305691	0	0	0.9444897959183672	0.3984267710054012	RAB7B
KEGG_2019_Human	Gap junction	1/88	0.6642873839511295	0.8255350067305691	0	0	0.9226835561810932	0.3774148656422692	PDGFRA
KEGG_2019_Human	GABAergic synapse	1/89	0.6684348814364973	0.8255350067305691	0	0	0.912152133580705	0.3674297448888604	SLC6A12
KEGG_2019_Human	Dilated cardiomyopathy (DCM)	1/91	0.6765773998076463	0.8255350067305691	0	0	0.8917913832199547	0.3484304074650232	CACNG4
KEGG_2019_Human	Rheumatoid arthritis	1/91	0.6765773998076463	0.8255350067305691	0	0	0.8917913832199547	0.3484304074650232	CXCL12
KEGG_2019_Human	Th1 and Th2 cell differentiation	1/92	0.6805736639946702	0.8255350067305691	0	0	0.8819466248037676	0.3393900060127144	MAF
KEGG_2019_Human	Small cell lung cancer	1/93	0.6845207475759878	0.8255350067305691	0	0	0.872315882874889	0.3306394057481394	LAMA4
KEGG_2019_Human	NF-kappa B signaling pathway	1/95	0.6922697770190974	0.8255350067305691	0	0	0.8536691272253583	0.3139620458831327	CXCL12
KEGG_2019_Human	Glycerophospholipid metabolism	1/97	0.6998292228189202	0.8255350067305691	0	0	0.8357993197278911	0.2983126081736941	CHAT
KEGG_2019_Human	Hematopoietic cell lineage	1/97	0.6998292228189202	0.8255350067305691	0	0	0.8357993197278911	0.2983126081736941	CD24
KEGG_2019_Human	Prostate cancer	1/97	0.6998292228189202	0.8255350067305691	0	0	0.8357993197278911	0.2983126081736941	PDGFRA
KEGG_2019_Human	Choline metabolism in cancer	1/99	0.707203704841389	0.8255350067305691	0	0	0.8186588921282799	0.2836133449634223	PDGFRA
KEGG_2019_Human	HIF-1 signaling pathway	1/100	0.7108229973595908	0.8255350067305691	0	0	0.8103483817769532	0.276597695305975	CAMK2B
KEGG_2019_Human	MicroRNAs in cancer	3/299	0.7146988908496753	0.8255350067305691	0	0	0.8115615615615616	0.2725986239923745	PDGFRA;MIR222;TIMP3
KEGG_2019_Human	Chagas disease (American trypanosomiasis)	1/103	0.7214156985431176	0.8255350067305691	0	0	0.7863945578231293	0.2567890819439828	BDKRB2
KEGG_2019_Human	Glucagon signaling pathway	1/103	0.7214156985431176	0.8255350067305691	0	0	0.7863945578231293	0.2567890819439828	CAMK2B
KEGG_2019_Human	Rap1 signaling pathway	2/206	0.723063110912966	0.8255350067305691	0	0	0.7855191256830601	0.2547114657386847	PDGFRA;FGF9
KEGG_2019_Human	C-type lectin receptor signaling pathway	1/104	0.7248600059097681	0.8255350067305691	0	0	0.7787200317020012	0.2505739916705495	LSP1
KEGG_2019_Human	Drug metabolism	1/108	0.738218271641687	0.8349503210292184	0	0	0.7494564180812512	0.2274718171419489	CDA
KEGG_2019_Human	Toxoplasmosis	1/113	0.754011275952719	0.8412098588860266	0	0	0.7158163265306122	0.2021092768402513	LAMA4
KEGG_2019_Human	Serotonergic synapse	1/113	0.754011275952719	0.8412098588860266	0	0	0.7158163265306122	0.2021092768402513	KCND2
KEGG_2019_Human	Sphingolipid signaling pathway	1/119	0.7717150742479533	0.8551437309234077	0	0	0.6792113455551713	0.1760107410737964	BDKRB2
KEGG_2019_Human	Lysosome	1/123	0.7828066803482904	0.8587097564337302	0	0	0.6568082970893275	0.1608323255977206	LAPTM5
KEGG_2019_Human	Oocyte meiosis	1/125	0.7881495266534242	0.8587097564337302	0	0	0.6461487820934826	0.1538269944819084	CAMK2B
KEGG_2019_Human	Autophagy	1/128	0.7959193387620018	0.8587097564337302	0	0	0.6307890085167925	0.1439822788935657	RAB7B
KEGG_2019_Human	Endocytosis	2/244	0.8046954579962358	0.8587097564337302	0	0	0.6608860587996207	0.1436048478303228	PDGFRA;PSD2
KEGG_2019_Human	Vascular smooth muscle contraction	1/132	0.8058393370264241	0.8587097564337302	0	0	0.6114036454276367	0.1319842491239206	AVPR1B
KEGG_2019_Human	Systemic lupus erythematosus	1/133	0.808243359927949	0.8587097564337302	0	0	0.6067408781694495	0.1291703262271986	C1S
KEGG_2019_Human	Apelin signaling pathway	1/137	0.8175666057612376	0.8587097564337302	0	0	0.5887755102040816	0.1185928734181414	SLC8A2
KEGG_2019_Human	Ubiquitin mediated proteolysis	1/137	0.8175666057612376	0.8587097564337302	0	0	0.5887755102040816	0.1185928734181414	RHOBTB1
KEGG_2019_Human	Fluid shear stress and atherosclerosis	1/139	0.8220575107322905	0.8587097564337302	0	0	0.5801833776989056	0.1136839866766303	MMP2
KEGG_2019_Human	Apoptosis	1/143	0.8307116675997659	0.861134327799999	0	0	0.5637252083932165	0.1045555320186448	CASP10
KEGG_2019_Human	Cell adhesion molecules (CAMs)	1/145	0.8348802324402429	0.861134327799999	0	0	0.5558390022675737	0.1003105964564164	NRCAM
KEGG_2019_Human	Cellular senescence	1/160	0.8630523766564145	0.8734094477953491	0	0	0.5030163008599666	0.0740841896668959	IGFBP3
KEGG_2019_Human	JAK-STAT signaling pathway	1/162	0.8664274435342941	0.8734094477953491	0	0	0.4967169476486247	0.0712177403207576	PDGFRA
KEGG_2019_Human	Necroptosis	1/162	0.8664274435342941	0.8734094477953491	0	0	0.4967169476486247	0.0712177403207576	CAMK2B
KEGG_2019_Human	Hepatitis B	1/163	0.8680837804307434	0.8734094477953491	0	0	0.4936255983875031	0.0698317560957752	CASP10
KEGG_2019_Human	Olfactory transduction	3/444	0.912967738474618	0.912967738474618	0	0	0.5406623554771703	0.0492298673649878	CAMK2B;PDE1A;SLC8A2
